SourceListName,SourceFlowName,SourceFlowUUID,SourceFlowContext,SourceUnit,MatchCondition,ConversionFactor,MapType,TargetListName,TargetFlowName,TargetFlowUUID,TargetFlowContext,TargetUnit,Mapper,Verifier,LastUpdated,Flow Condition (S),Flow Condition (T),Flow Conf (S),Flow Conf (T),Context Condition (S),Context Condition (T),Context Conf (S),Context Conf (T),Conversion Conf (S),Conversion Conf (T)
Ecoinvent_3.7,polonium,0407ec6b-8635-57d0-b250-b06e53b28d32,natural resource/in ground,kg,,,FLOWNAME_MANUAL,EFv.3.0,polonium,cd375ebd-60f8-4260-b1bd-41b2840376cf,resource/ground/non renewable/element,kg,DW,,29/09/2021,'=,'=,A,A,>,>,A,A,,
Ecoinvent_3.7,potassium,e373f7b4-42e9-4cc7-a73c-f87bec88008b,natural resource/in ground,kg,,,FLOWNAME_MANUAL,EFv.3.0,potassium,041ff933-6556-11dd-ad8b-0800200c9a66,resource/ground/non renewable/element,kg,DW,,29/09/2021,'=,'=,A,A,,>,B,B,,
Ecoinvent_3.7,potassium,e373f7b4-42e9-4cc7-a73c-f87bec88008b,natural resource/in ground,kg,,,FLOWNAME_MANUAL,EFv.3.0,potassium,041ff933-6556-11dd-ad8b-0800200c9a66,resource/ground/non renewable/element,kg,DW,,29/09/2021,'=,'=,A,A,>,>,A,A,,
Ecoinvent_3.7,"praseodymium, 0.42% in bastnasite, 0.042% in crude ore",909bc093-18b2-4a7e-8131-16f68eebc193,natural resource/in ground,kg,,,FLOWNAME_MANUAL,EFv.3.0,praseodymium,041ff94d-6556-11dd-ad8b-0800200c9a66,resource/ground/non renewable/element,kg,DW,,29/09/2021,<,<,A,B,,>,B,B,,
Ecoinvent_3.7,"praseodymium, 0.42% in bastnasite, 0.042% in crude ore",909bc093-18b2-4a7e-8131-16f68eebc193,natural resource/in ground,kg,,,FLOWNAME_MANUAL,EFv.3.0,praseodymium,041ff94d-6556-11dd-ad8b-0800200c9a66,resource/ground/non renewable/element,kg,DW,,29/09/2021,<,<,A,B,>,>,A,A,,
Ecoinvent_3.7,praseodymium,35da65ff-7287-571d-b859-13d398ac5182,natural resource/in ground,kg,,,FLOWNAME_MANUAL,EFv.3.0,praseodymium,041ff94d-6556-11dd-ad8b-0800200c9a66,resource/ground/non renewable/element,kg,DW,,29/09/2021,'=,'=,A,A,,>,B,B,,
Ecoinvent_3.7,praseodymium,35da65ff-7287-571d-b859-13d398ac5182,natural resource/in ground,kg,,,FLOWNAME_MANUAL,EFv.3.0,praseodymium,041ff94d-6556-11dd-ad8b-0800200c9a66,resource/ground/non renewable/element,kg,DW,,29/09/2021,'=,'=,A,A,>,>,A,A,,
Ecoinvent_3.7,protactinium,a99250bc-bf0c-5d06-8fe3-ec126461c616,natural resource/in ground,kg,,,FLOWNAME_MANUAL,EFv.3.0,protactinium,0d799ebc-6556-11dd-ad8b-0800200c9a66,resource/ground/non renewable/element,kg,DW,,29/09/2021,'=,'=,A,A,,>,B,B,,
Ecoinvent_3.7,protactinium,a99250bc-bf0c-5d06-8fe3-ec126461c616,natural resource/in ground,kg,,,FLOWNAME_MANUAL,EFv.3.0,protactinium,0d799ebc-6556-11dd-ad8b-0800200c9a66,resource/ground/non renewable/element,kg,DW,,29/09/2021,'=,'=,A,A,>,>,A,A,,
Ecoinvent_3.7,"pt, pt 2.5e-4%, pd 7.3e-4%, rh 2.0e-5%, ni 2.3e+0%, cu 3.2e+0% in ore",3250f566-58bc-46d3-ab88-1d2e23ca3e1b,natural resource/in ground,kg,,,FLOWNAME_MANUAL,EFv.3.0,platinum,041fab30-6556-11dd-ad8b-0800200c9a66,resource/ground/non renewable/element,kg,DW,,29/09/2021,<,<,A,B,,>,B,B,,
Ecoinvent_3.7,"pt, pt 2.5e-4%, pd 7.3e-4%, rh 2.0e-5%, ni 2.3e+0%, cu 3.2e+0% in ore",3250f566-58bc-46d3-ab88-1d2e23ca3e1b,natural resource/in ground,kg,,,FLOWNAME_MANUAL,EFv.3.0,platinum,041fab30-6556-11dd-ad8b-0800200c9a66,resource/ground/non renewable/element,kg,DW,,29/09/2021,<,<,A,B,>,>,A,A,,
Ecoinvent_3.7,"pt, pt 4.8e-4%, pd 2.0e-4%, rh 2.4e-5%, ni 3.7e-2%, cu 5.2e-2% in ore",636a8446-9899-43a6-b4bf-213f25d69c88,natural resource/in ground,kg,,,FLOWNAME_MANUAL,EFv.3.0,platinum,041fab30-6556-11dd-ad8b-0800200c9a66,resource/ground/non renewable/element,kg,DW,,29/09/2021,<,<,A,B,,>,B,B,,
Ecoinvent_3.7,"pt, pt 4.8e-4%, pd 2.0e-4%, rh 2.4e-5%, ni 3.7e-2%, cu 5.2e-2% in ore",636a8446-9899-43a6-b4bf-213f25d69c88,natural resource/in ground,kg,,,FLOWNAME_MANUAL,EFv.3.0,platinum,041fab30-6556-11dd-ad8b-0800200c9a66,resource/ground/non renewable/element,kg,DW,,29/09/2021,<,<,A,B,>,>,A,A,,
Ecoinvent_3.7,pumice,4402f445-984c-4728-be22-6f9aea1146b9,natural resource/in ground,kg,,,FLOWNAME_MANUAL (PROXY),EFv.3.0,natural pumice,08a91e70-3ddc-11dd-96c3-0050c2490048,resource/ground/non renewable/material,kg,DW,,29/09/2021,'=,~,B,A,>,>,A,A,,
Ecoinvent_3.7,pyrite,c73e75dc-c02d-4192-ab43-faf29c119fae,natural resource/in ground,kg,,,FLOWNAME_MANUAL (PROXY),EFv.3.0,pyrite,0d7a13f0-6556-11dd-ad8b-0800200c9a66,resource/ground/non renewable/material,kg,DW,,29/09/2021,'=,'=,A,A,>,>,A,A,,
Ecoinvent_3.7,pyrolusite,aaceb467-2e6a-464e-9a0f-2545e31850ba,natural resource/in ground,kg,,,FLOWNAME_MANUAL (PROXY),EFv.3.0,"pyrolusite, in ground",96c3b5d4-16d3-4b47-b008-4214883ad30d,resource/ground/non renewable/material,kg,DW,,29/09/2021,'=,'=,A,A,>,>,A,A,,
Ecoinvent_3.7,radium,6cc66c8e-d3e5-5be8-aa77-d98156305121,natural resource/in ground,kg,,,FLOWNAME_MANUAL,EFv.3.0,radium,0d7a61e8-6556-11dd-ad8b-0800200c9a66,resource/ground/non renewable/element,kg,DW,,29/09/2021,'=,'=,A,A,,>,B,B,,
Ecoinvent_3.7,radium,6cc66c8e-d3e5-5be8-aa77-d98156305121,natural resource/in ground,kg,,,FLOWNAME_MANUAL,EFv.3.0,radium,0d7a61e8-6556-11dd-ad8b-0800200c9a66,resource/ground/non renewable/element,kg,DW,,29/09/2021,'=,'=,A,A,>,>,A,A,,
Ecoinvent_3.7,"rh, rh 2.0e-5%, pt 2.5e-4%, pd 7.3e-4%, ni 2.3e+0%, cu 3.2e+0% in ore",7005a356-23d8-4d38-9dbc-fa75401b400e,natural resource/in ground,kg,,,FLOWNAME_MANUAL,EFv.3.0,rhodium,1729c889-6556-11dd-ad8b-0800200c9a66,resource/ground/non renewable/element,kg,DW,,29/09/2021,<,<,A,B,,>,B,B,,
Ecoinvent_3.7,"rh, rh 2.0e-5%, pt 2.5e-4%, pd 7.3e-4%, ni 2.3e+0%, cu 3.2e+0% in ore",7005a356-23d8-4d38-9dbc-fa75401b400e,natural resource/in ground,kg,,,FLOWNAME_MANUAL,EFv.3.0,rhodium,1729c889-6556-11dd-ad8b-0800200c9a66,resource/ground/non renewable/element,kg,DW,,29/09/2021,<,<,A,B,>,>,A,A,,
Ecoinvent_3.7,"rh, rh 2.4e-5%, pt 4.8e-4%, pd 2.0e-4%, ni 3.7e-2%, cu 5.2e-2% in ore",f7360584-688a-4b6f-bc4a-db00a1e7b022,natural resource/in ground,kg,,,FLOWNAME_MANUAL,EFv.3.0,rhodium,1729c889-6556-11dd-ad8b-0800200c9a66,resource/ground/non renewable/element,kg,DW,,29/09/2021,<,<,A,B,,>,B,B,,
Ecoinvent_3.7,"rh, rh 2.4e-5%, pt 4.8e-4%, pd 2.0e-4%, ni 3.7e-2%, cu 5.2e-2% in ore",f7360584-688a-4b6f-bc4a-db00a1e7b022,natural resource/in ground,kg,,,FLOWNAME_MANUAL,EFv.3.0,rhodium,1729c889-6556-11dd-ad8b-0800200c9a66,resource/ground/non renewable/element,kg,DW,,29/09/2021,<,<,A,B,>,>,A,A,,
Ecoinvent_3.7,"rhenium, in crude ore",a3930b4d-74da-4489-9a50-d175c25d4fe8,natural resource/in ground,kg,,,FLOWNAME_MANUAL,EFv.3.0,rhenium,1729c87c-6556-11dd-ad8b-0800200c9a66,resource/ground/non renewable/element,kg,DW,,29/09/2021,<,<,A,B,,>,B,B,,
Ecoinvent_3.7,"rhenium, in crude ore",a3930b4d-74da-4489-9a50-d175c25d4fe8,natural resource/in ground,kg,,,FLOWNAME_MANUAL,EFv.3.0,rhenium,1729c87c-6556-11dd-ad8b-0800200c9a66,resource/ground/non renewable/element,kg,DW,,29/09/2021,<,<,A,B,>,>,A,A,,
Ecoinvent_3.7,rhenium,a2e6fb74-b047-5697-b5dd-e28cc68f29e6,natural resource/in ground,kg,,,FLOWNAME_MANUAL,EFv.3.0,rhenium,1729c87c-6556-11dd-ad8b-0800200c9a66,resource/ground/non renewable/element,kg,DW,,29/09/2021,'=,'=,A,A,,>,B,B,,
Ecoinvent_3.7,rhenium,a2e6fb74-b047-5697-b5dd-e28cc68f29e6,natural resource/in ground,kg,,,FLOWNAME_MANUAL,EFv.3.0,rhenium,1729c87c-6556-11dd-ad8b-0800200c9a66,resource/ground/non renewable/element,kg,DW,,29/09/2021,'=,'=,A,A,>,>,A,A,,
Ecoinvent_3.7,rhodium,4803f22f-6950-489b-914d-fa953a8081f6,natural resource/in ground,kg,,,FLOWNAME_MANUAL,EFv.3.0,rhodium,1729c889-6556-11dd-ad8b-0800200c9a66,resource/ground/non renewable/element,kg,DW,,29/09/2021,'=,'=,A,A,,>,B,B,,
Ecoinvent_3.7,rhodium,4803f22f-6950-489b-914d-fa953a8081f6,natural resource/in ground,kg,,,FLOWNAME_MANUAL,EFv.3.0,rhodium,1729c889-6556-11dd-ad8b-0800200c9a66,resource/ground/non renewable/element,kg,DW,,29/09/2021,'=,'=,A,A,>,>,A,A,,
Ecoinvent_3.7,"rhodium, rh 1.6e-7%, in mixed ore",ba2da2fe-3420-45d1-9d1b-58b9e99714eb,natural resource/in ground,kg,,,FLOWNAME_MANUAL,EFv.3.0,rhodium,1729c889-6556-11dd-ad8b-0800200c9a66,resource/ground/non renewable/element,kg,DW,,29/09/2021,<,<,A,B,,>,B,B,,
Ecoinvent_3.7,"rhodium, rh 1.6e-7%, in mixed ore",ba2da2fe-3420-45d1-9d1b-58b9e99714eb,natural resource/in ground,kg,,,FLOWNAME_MANUAL,EFv.3.0,rhodium,1729c889-6556-11dd-ad8b-0800200c9a66,resource/ground/non renewable/element,kg,DW,,29/09/2021,<,<,A,B,>,>,A,A,,
Ecoinvent_3.7,rubidium,df8d7d19-797a-5677-8136-88d31d9d0305,natural resource/in ground,kg,,,FLOWNAME_MANUAL,EFv.3.0,rubidium,1729efad-6556-11dd-ad8b-0800200c9a66,resource/ground/non renewable/element,kg,DW,,29/09/2021,'=,'=,A,A,,>,B,B,,
Ecoinvent_3.7,rubidium,df8d7d19-797a-5677-8136-88d31d9d0305,natural resource/in ground,kg,,,FLOWNAME_MANUAL,EFv.3.0,rubidium,1729efad-6556-11dd-ad8b-0800200c9a66,resource/ground/non renewable/element,kg,DW,,29/09/2021,'=,'=,A,A,>,>,A,A,,
Ecoinvent_3.7,ruthenium,c7ef04b7-15e1-5cb9-a2c8-93d15d4e36a4,natural resource/in ground,kg,,,FLOWNAME_MANUAL,EFv.3.0,ruthenium,1729efae-6556-11dd-ad8b-0800200c9a66,resource/ground/non renewable/element,kg,DW,,29/09/2021,'=,'=,A,A,,>,B,B,,
Ecoinvent_3.7,ruthenium,c7ef04b7-15e1-5cb9-a2c8-93d15d4e36a4,natural resource/in ground,kg,,,FLOWNAME_MANUAL,EFv.3.0,ruthenium,1729efae-6556-11dd-ad8b-0800200c9a66,resource/ground/non renewable/element,kg,DW,,29/09/2021,'=,'=,A,A,>,>,A,A,,
Ecoinvent_3.7,"samarium, 0.3% in bastnasite, 0.03% in crude ore",f46130cc-dbd4-4a3b-a537-5efbcd89063f,natural resource/in ground,kg,,,FLOWNAME_MANUAL,EFv.3.0,samarium,172a3da9-6556-11dd-ad8b-0800200c9a66,resource/ground/non renewable/element,kg,DW,,29/09/2021,<,<,A,B,,>,B,B,,
Ecoinvent_3.7,"samarium, 0.3% in bastnasite, 0.03% in crude ore",f46130cc-dbd4-4a3b-a537-5efbcd89063f,natural resource/in ground,kg,,,FLOWNAME_MANUAL,EFv.3.0,samarium,172a3da9-6556-11dd-ad8b-0800200c9a66,resource/ground/non renewable/element,kg,DW,,29/09/2021,<,<,A,B,>,>,A,A,,
Ecoinvent_3.7,samarium,cf791833-26bc-5207-a9bd-6ddcd8ac7625,natural resource/in ground,kg,,,FLOWNAME_MANUAL,EFv.3.0,samarium,172a3da9-6556-11dd-ad8b-0800200c9a66,resource/ground/non renewable/element,kg,DW,,29/09/2021,'=,'=,A,A,,>,B,B,,
Ecoinvent_3.7,samarium,cf791833-26bc-5207-a9bd-6ddcd8ac7625,natural resource/in ground,kg,,,FLOWNAME_MANUAL,EFv.3.0,samarium,172a3da9-6556-11dd-ad8b-0800200c9a66,resource/ground/non renewable/element,kg,DW,,29/09/2021,'=,'=,A,A,>,>,A,A,,
Ecoinvent_3.7,"sand, unspecified",423ef039-6057-4f63-94bd-e9410d024bd0,natural resource/in ground,kg,,,FLOWNAME_MANUAL (PROXY),EFv.3.0,sand,172a3daa-6556-11dd-ad8b-0800200c9a66,resource/ground/non renewable/material,kg,DW,,29/09/2021,'=,'=,A,A,>,>,A,A,,
Ecoinvent_3.7,scandium,7f9f9b59-35a0-584d-ad5e-07da01dde768,natural resource/in ground,kg,,,FLOWNAME_MANUAL,EFv.3.0,scandium,172a3db8-6556-11dd-ad8b-0800200c9a66,resource/ground/non renewable/element,kg,DW,,29/09/2021,'=,'=,A,A,,>,B,B,,
Ecoinvent_3.7,scandium,7f9f9b59-35a0-584d-ad5e-07da01dde768,natural resource/in ground,kg,,,FLOWNAME_MANUAL,EFv.3.0,scandium,172a3db8-6556-11dd-ad8b-0800200c9a66,resource/ground/non renewable/element,kg,DW,,29/09/2021,'=,'=,A,A,>,>,A,A,,
Ecoinvent_3.7,selenium,5f47f918-1c32-5870-b992-db91f843ff34,natural resource/in ground,kg,,,FLOWNAME_MANUAL,EFv.3.0,selenium,172a64b6-6556-11dd-ad8b-0800200c9a66,resource/ground/non renewable/element,kg,DW,,29/09/2021,'=,'=,A,A,,>,B,B,,
Ecoinvent_3.7,selenium,5f47f918-1c32-5870-b992-db91f843ff34,natural resource/in ground,kg,,,FLOWNAME_MANUAL,EFv.3.0,selenium,172a64b6-6556-11dd-ad8b-0800200c9a66,resource/ground/non renewable/element,kg,DW,,29/09/2021,'=,'=,A,A,>,>,A,A,,
Ecoinvent_3.7,shale,9e9b6792-40e6-4d62-a3e0-ebebc0c65166,natural resource/in ground,kg,,,FLOWNAME_MANUAL (PROXY),EFv.3.0,shale,172a8bdd-6556-11dd-ad8b-0800200c9a66,resource/ground/non renewable/material,kg,DW,,29/09/2021,'=,'=,A,A,>,>,A,A,,
Ecoinvent_3.7,silicon,00143719-33a7-5738-aa1b-131f97b4fef3,natural resource/in ground,kg,,,FLOWNAME_MANUAL,EFv.3.0,silicon,172a8bf6-6556-11dd-ad8b-0800200c9a66,resource/ground/non renewable/element,kg,DW,,29/09/2021,'=,'=,A,A,,>,B,B,,
Ecoinvent_3.7,silicon,00143719-33a7-5738-aa1b-131f97b4fef3,natural resource/in ground,kg,,,FLOWNAME_MANUAL,EFv.3.0,silicon,172a8bf6-6556-11dd-ad8b-0800200c9a66,resource/ground/non renewable/element,kg,DW,,29/09/2021,'=,'=,A,A,>,>,A,A,,
Ecoinvent_3.7,"silver, 0.007% in sulfide, ag 0.004%, pb, zn, cd, in",c15f6c4d-bf7a-4a7c-91c6-53aad6a630a8,natural resource/in ground,kg,,,FLOWNAME_MANUAL,EFv.3.0,silver,172ab2d8-6556-11dd-ad8b-0800200c9a66,resource/ground/non renewable/element,kg,DW,,29/09/2021,<,<,A,B,,>,B,B,,
Ecoinvent_3.7,"silver, 0.007% in sulfide, ag 0.004%, pb, zn, cd, in",c15f6c4d-bf7a-4a7c-91c6-53aad6a630a8,natural resource/in ground,kg,,,FLOWNAME_MANUAL,EFv.3.0,silver,172ab2d8-6556-11dd-ad8b-0800200c9a66,resource/ground/non renewable/element,kg,DW,,29/09/2021,<,<,A,B,>,>,A,A,,
Ecoinvent_3.7,"silver, 0.01% in crude ore",bc153c00-6c93-412f-aadc-750f2fc6f9c7,natural resource/in ground,kg,,,FLOWNAME_MANUAL,EFv.3.0,silver,172ab2d8-6556-11dd-ad8b-0800200c9a66,resource/ground/non renewable/element,kg,DW,,29/09/2021,<,<,A,B,,>,B,B,,
Ecoinvent_3.7,"silver, 0.01% in crude ore",bc153c00-6c93-412f-aadc-750f2fc6f9c7,natural resource/in ground,kg,,,FLOWNAME_MANUAL,EFv.3.0,silver,172ab2d8-6556-11dd-ad8b-0800200c9a66,resource/ground/non renewable/element,kg,DW,,29/09/2021,<,<,A,B,>,>,A,A,,
Ecoinvent_3.7,"silver, 3.2ppm in sulfide, ag 1.2ppm, cu and te, in crude ore",14946240-b1ee-412c-b900-ed5728a4e684,natural resource/in ground,kg,,,FLOWNAME_MANUAL,EFv.3.0,silver,172ab2d8-6556-11dd-ad8b-0800200c9a66,resource/ground/non renewable/element,kg,DW,,29/09/2021,<,<,A,B,,>,B,B,,
Ecoinvent_3.7,"silver, 3.2ppm in sulfide, ag 1.2ppm, cu and te, in crude ore",14946240-b1ee-412c-b900-ed5728a4e684,natural resource/in ground,kg,,,FLOWNAME_MANUAL,EFv.3.0,silver,172ab2d8-6556-11dd-ad8b-0800200c9a66,resource/ground/non renewable/element,kg,DW,,29/09/2021,<,<,A,B,>,>,A,A,,
Ecoinvent_3.7,"silver, ag 1.5e-4%, au 6.8e-4%, in ore",ed8c57b5-6012-4f21-8b70-92a85923786a,natural resource/in ground,kg,,,FLOWNAME_MANUAL,EFv.3.0,silver,172ab2d8-6556-11dd-ad8b-0800200c9a66,resource/ground/non renewable/element,kg,DW,,29/09/2021,<,<,A,B,,>,B,B,,
Ecoinvent_3.7,"silver, ag 1.5e-4%, au 6.8e-4%, in ore",ed8c57b5-6012-4f21-8b70-92a85923786a,natural resource/in ground,kg,,,FLOWNAME_MANUAL,EFv.3.0,silver,172ab2d8-6556-11dd-ad8b-0800200c9a66,resource/ground/non renewable/element,kg,DW,,29/09/2021,<,<,A,B,>,>,A,A,,
Ecoinvent_3.7,"silver, ag 1.5e-5%, au 5.4e-4%, in ore",adfff256-b19a-4083-9783-ffbc7a7cb437,natural resource/in ground,kg,,,FLOWNAME_MANUAL,EFv.3.0,silver,172ab2d8-6556-11dd-ad8b-0800200c9a66,resource/ground/non renewable/element,kg,DW,,29/09/2021,<,<,A,B,,>,B,B,,
Ecoinvent_3.7,"silver, ag 1.5e-5%, au 5.4e-4%, in ore",adfff256-b19a-4083-9783-ffbc7a7cb437,natural resource/in ground,kg,,,FLOWNAME_MANUAL,EFv.3.0,silver,172ab2d8-6556-11dd-ad8b-0800200c9a66,resource/ground/non renewable/element,kg,DW,,29/09/2021,<,<,A,B,>,>,A,A,,
Ecoinvent_3.7,"silver, ag 1.8e-6%, in mixed ore",45ed0c16-0e34-45f1-8bf9-3b1ce8489e73,natural resource/in ground,kg,,,FLOWNAME_MANUAL,EFv.3.0,silver,172ab2d8-6556-11dd-ad8b-0800200c9a66,resource/ground/non renewable/element,kg,DW,,29/09/2021,<,<,A,B,,>,B,B,,
Ecoinvent_3.7,"silver, ag 1.8e-6%, in mixed ore",45ed0c16-0e34-45f1-8bf9-3b1ce8489e73,natural resource/in ground,kg,,,FLOWNAME_MANUAL,EFv.3.0,silver,172ab2d8-6556-11dd-ad8b-0800200c9a66,resource/ground/non renewable/element,kg,DW,,29/09/2021,<,<,A,B,>,>,A,A,,
Ecoinvent_3.7,"silver, ag 2.1e-4%, au 2.1e-4%, in ore",d02343bd-b00d-4fb3-9bda-2e8183f3b012,natural resource/in ground,kg,,,FLOWNAME_MANUAL,EFv.3.0,silver,172ab2d8-6556-11dd-ad8b-0800200c9a66,resource/ground/non renewable/element,kg,DW,,29/09/2021,<,<,A,B,,>,B,B,,
Ecoinvent_3.7,"silver, ag 2.1e-4%, au 2.1e-4%, in ore",d02343bd-b00d-4fb3-9bda-2e8183f3b012,natural resource/in ground,kg,,,FLOWNAME_MANUAL,EFv.3.0,silver,172ab2d8-6556-11dd-ad8b-0800200c9a66,resource/ground/non renewable/element,kg,DW,,29/09/2021,<,<,A,B,>,>,A,A,,
Ecoinvent_3.7,"silver, ag 4.2e-3%, au 1.1e-4%, in ore",d76320f7-6761-4864-92a6-660fa3453ffa,natural resource/in ground,kg,,,FLOWNAME_MANUAL,EFv.3.0,silver,172ab2d8-6556-11dd-ad8b-0800200c9a66,resource/ground/non renewable/element,kg,DW,,29/09/2021,<,<,A,B,,>,B,B,,
Ecoinvent_3.7,"silver, ag 4.2e-3%, au 1.1e-4%, in ore",d76320f7-6761-4864-92a6-660fa3453ffa,natural resource/in ground,kg,,,FLOWNAME_MANUAL,EFv.3.0,silver,172ab2d8-6556-11dd-ad8b-0800200c9a66,resource/ground/non renewable/element,kg,DW,,29/09/2021,<,<,A,B,>,>,A,A,,
Ecoinvent_3.7,"silver, ag 4.6e-5%, au 1.3e-4%, in ore",6f70e7c7-ef61-4489-b4f3-157e7e8541ef,natural resource/in ground,kg,,,FLOWNAME_MANUAL,EFv.3.0,silver,172ab2d8-6556-11dd-ad8b-0800200c9a66,resource/ground/non renewable/element,kg,DW,,29/09/2021,<,<,A,B,,>,B,B,,
Ecoinvent_3.7,"silver, ag 4.6e-5%, au 1.3e-4%, in ore",6f70e7c7-ef61-4489-b4f3-157e7e8541ef,natural resource/in ground,kg,,,FLOWNAME_MANUAL,EFv.3.0,silver,172ab2d8-6556-11dd-ad8b-0800200c9a66,resource/ground/non renewable/element,kg,DW,,29/09/2021,<,<,A,B,>,>,A,A,,
Ecoinvent_3.7,"silver, ag 5.4e-3%, in mixed ore",eaa3e9d4-68d6-4267-a7a5-48b141c3861e,natural resource/in ground,kg,,,FLOWNAME_MANUAL,EFv.3.0,silver,172ab2d8-6556-11dd-ad8b-0800200c9a66,resource/ground/non renewable/element,kg,DW,,29/09/2021,<,<,A,B,,>,B,B,,
Ecoinvent_3.7,"silver, ag 5.4e-3%, in mixed ore",eaa3e9d4-68d6-4267-a7a5-48b141c3861e,natural resource/in ground,kg,,,FLOWNAME_MANUAL,EFv.3.0,silver,172ab2d8-6556-11dd-ad8b-0800200c9a66,resource/ground/non renewable/element,kg,DW,,29/09/2021,<,<,A,B,>,>,A,A,,
Ecoinvent_3.7,"silver, ag 7.6e-5%, au 9.7e-5%, in ore",781dda0c-ffeb-4664-9667-7506ce6269b9,natural resource/in ground,kg,,,FLOWNAME_MANUAL,EFv.3.0,silver,172ab2d8-6556-11dd-ad8b-0800200c9a66,resource/ground/non renewable/element,kg,DW,,29/09/2021,<,<,A,B,,>,B,B,,
Ecoinvent_3.7,"silver, ag 7.6e-5%, au 9.7e-5%, in ore",781dda0c-ffeb-4664-9667-7506ce6269b9,natural resource/in ground,kg,,,FLOWNAME_MANUAL,EFv.3.0,silver,172ab2d8-6556-11dd-ad8b-0800200c9a66,resource/ground/non renewable/element,kg,DW,,29/09/2021,<,<,A,B,>,>,A,A,,
Ecoinvent_3.7,"silver, ag 9.7e-4%, in mixed ore",cfaa80f4-8e19-4fd6-942a-eaea14812896,natural resource/in ground,kg,,,FLOWNAME_MANUAL,EFv.3.0,silver,172ab2d8-6556-11dd-ad8b-0800200c9a66,resource/ground/non renewable/element,kg,DW,,29/09/2021,<,<,A,B,,>,B,B,,
Ecoinvent_3.7,"silver, ag 9.7e-4%, in mixed ore",cfaa80f4-8e19-4fd6-942a-eaea14812896,natural resource/in ground,kg,,,FLOWNAME_MANUAL,EFv.3.0,silver,172ab2d8-6556-11dd-ad8b-0800200c9a66,resource/ground/non renewable/element,kg,DW,,29/09/2021,<,<,A,B,>,>,A,A,,
Ecoinvent_3.7,silver,361a64cb-ab76-4a72-9ea1-c07d6a20c124,natural resource/in ground,kg,,,FLOWNAME_MANUAL,EFv.3.0,silver,172ab2d8-6556-11dd-ad8b-0800200c9a66,resource/ground/non renewable/element,kg,DW,,29/09/2021,'=,'=,A,A,,>,B,B,,
Ecoinvent_3.7,silver,361a64cb-ab76-4a72-9ea1-c07d6a20c124,natural resource/in ground,kg,,,FLOWNAME_MANUAL,EFv.3.0,silver,172ab2d8-6556-11dd-ad8b-0800200c9a66,resource/ground/non renewable/element,kg,DW,,29/09/2021,'=,'=,A,A,>,>,A,A,,
Ecoinvent_3.7,sodium chloride,0b9159dd-305d-4add-802f-f7b780ed0289,natural resource/in ground,kg,,,FLOWNAME_MANUAL (PROXY),EFv.3.0,sodium chloride,172ad9fa-6556-11dd-ad8b-0800200c9a66,resource/ground/non renewable/material,kg,DW,,29/09/2021,'=,'=,A,A,>,>,A,A,,
Ecoinvent_3.7,sodium nitrate,a2a4f255-ad47-4cf8-b6a9-e10885d61407,natural resource/in ground,kg,,,FLOWNAME_MANUAL (PROXY),EFv.3.0,sodium nitrate,172b010c-6556-11dd-ad8b-0800200c9a66,resource/ground/non renewable/material,kg,DW,,29/09/2021,'=,'=,A,A,>,>,A,A,,
Ecoinvent_3.7,"sodium sulphate, various forms",5bbcdc6d-b1a7-4b63-b625-76060c767de7,natural resource/in ground,kg,,,FLOWNAME_MANUAL (PROXY),EFv.3.0,sodium sulfate,172b0119-6556-11dd-ad8b-0800200c9a66,resource/ground/non renewable/material,kg,DW,,29/09/2021,'=,'=,A,A,>,>,A,A,,
Ecoinvent_3.7,sodium,fab932d4-0a58-491c-9d7f-294d07a7953d,natural resource/in ground,kg,,,FLOWNAME_MANUAL,EFv.3.0,sodium,172ad9e0-6556-11dd-ad8b-0800200c9a66,resource/ground/non renewable/element,kg,DW,,29/09/2021,'=,'=,A,A,,>,B,B,,
Ecoinvent_3.7,sodium,fab932d4-0a58-491c-9d7f-294d07a7953d,natural resource/in ground,kg,,,FLOWNAME_MANUAL,EFv.3.0,sodium,172ad9e0-6556-11dd-ad8b-0800200c9a66,resource/ground/non renewable/element,kg,DW,,29/09/2021,'=,'=,A,A,>,>,A,A,,
Ecoinvent_3.7,spodumene,5324b57a-96f1-4dc3-9dc5-544881960f4f,natural resource/in ground,kg,,,FLOWNAME_MANUAL (PROXY),EFv.3.0,"spodumene, in ground",e6989e66-faf8-4769-ac7e-66d9bea5318c,resource/ground/non renewable/material,kg,DW,,29/09/2021,'=,'=,A,A,>,>,A,A,,
Ecoinvent_3.7,steatite,d5b20a8b-48ac-4dcf-9f6e-dd5da5248c05,natural resource/in ground,kg,,,FLOWNAME_MANUAL (PROXY),EFv.3.0,"steatite, in ground",d0e3bac3-893c-4608-8c3d-caef4e6b89c7,resource/ground/non renewable/material,kg,DW,,29/09/2021,'=,'=,A,A,>,>,A,A,,
Ecoinvent_3.7,stibnite,3e0034cd-21d6-4582-9fbf-09c26edd05df,natural resource/in ground,kg,,,FLOWNAME_MANUAL (PROXY),EFv.3.0,antimonite,08a91e70-3ddc-11dd-97d7-0050c2490048,resource/ground/non renewable/material,kg,DW,,29/09/2021,'=,'=,A,A,>,>,A,A,,
